Epic Movie,TheLittleSongbird,16 October 2009,I can't vote lower than 1?,I will admit I didn't see this until a couple of days ago and I was really hesitant of seeing it after reading a lot of negative reviews on the film and after seeing the excrement that is Disaster Movie. And let me tell you after seeing this travesty for myself I can't agree more with the negativity. While not quite as monstrous as Disaster Movie Epic Movie(more like Epic Dud) is a truly terrible movie. There are absolutely no redeeming qualities here. The humour just isn't funny. It is crude vulgar over-familiar and even contrived and the constant flashing of breasts was way overdone. The acting was really amateur Jennifer Coolidge and Carmen Electra get my vote as the worst actresses in the movie and believe me that is not saying much. The Willy Wonka spoof was just as tired as the movie itself. And as a parody of films like Pirates of the Caribbean and chronicles of Narnia it falls well short in terms of sophistication. The writing is unbelievably bad the characters are annoying and the plot just isn't there. The music was awful and the pirate rap was torturously bad. I will say right now that I don't like any of the recent Friedberg-Seltzer movies merely because not only do I feel that there is a complete lack of comedic talent in their films but also their films come across as a complete waste of time. And just like Disaster Movie I seriously was considering turning the film off 20 minutes in that's how painful I found it. All in all probably not quite the worst movie ever but along with movies like Home Alone 4 NeverEnding Story 3 and Freddy Got Fingered it is close. A complete disaster of epic proportions and one to avoid even if you're thinking of renting. I'm not trying to sound harsh I am just trying to explain as much as I can what I feel about the movie. 1/10 Bethany Cox,1
Epic Movie,jason-1649,26 January 2007,This thing won't let me vote below a 1....,After watching this movie I just couldn't stop talking about it. Mind you not in the sense that someone can't stop talking about a great book or show but more along the line of how someone can't stop talking about their colonoscopy during a diner conversation. In other words after seeing this you can't help but try and remove the stain it left on your very soul by vomiting out the experience onto others.This movie entered with the tag line of being "written by two of the six writers of 'Scary Movie'!" What they forgot to mention is that the two who wrote it were only responsible for writing the credits and all the jokes deleted for the sake of not causing mass suicide. Put more delicately this movie almost makes Pootie Tang look Oscar worthy which ironically enough was made fun of in the last Scary Movie for being horrid. Coincidence? Yeah not even some sort of Karma dealing fiend would wish this movie upon the world."So" you ask "What makes it so bad?" I bet your thinking that all of the funny stuff was in the previews right? No actually there was no funny content in the previews at all it just seemed that way when taken out of the context of the movie. Much the same way "Hogan's Heroes" was funny to people who weren't in Auschwitz during the Holocaust the previews are funny to those who haven't seen the movie. When you actually see the movie you start to ask "Why was that funny in the preview?" The answer: You can see pretty flowers if you ignore the fact that they are growing from the corpse of a man who died during a freak green house accident.Do yourself a favor rent a History channel documentary on the history of documentaries and hit yourself in the head with a hammer. It'll be twice as funny make three times more sense and be only a fifth as painful.,1
Epic Movie,cool_cool_1,28 February 2007,Biggest pile of rubbish ever put on film!!!!,Epic Movie (2007) is total crap no beating around the bush here it was so bad it actually angered me that i paid to view this turkey and i wanted a refund i felt cheated the only reason i didn't cause a fuss at the cinema was the fact that something very funny happened...... a singing chant started in the audience (of about 12 people) and it went something like this why are we watching why are we watching why are we watchinggggg this piece of CRAP!!!! I didn't have a clue what was going on the 'script' was idiotic the actors were totally lame and annoying and the jokes were pathetic and UNFUNNY how this ever made it to the silver screen i'll never know.I advise anyone who's thinking of going to see this piece of JUNK to stay well clear and save their money thank you and GOODNIGHT! 0/10,1
Epic Movie,ozlifter,27 January 2007,Just awful,In the past 10 years I've probably seen more than 200 movies at theaters. This is the first movie that I've ever walked out on. 45 minutes in I couldn't handle the torture anymore. This is the most unfunny piece of garbage I've ever seen. Although I did get a good chuckle when about 50% of the audience had left before the halfway mark.It's hard to meet the minimum post-length requirement for this movie because there isn't much to say about it.I didn't find any of the gags clever. Nor did I find them funny. I did think some of the set designs looked okay. The casting directors also found someone who looked surprisingly like Jack Black although sadly the script didn't give him anything funny to do.Just avoid this. It's not even worth a rental.,1
Epic Movie,AngelHonesty,17 November 2020,A Parody I enjoyed,I can understand why people did not like the movie it was over the top crude and not very funny. But what do you expect? All parodies are over the top and not very funny. I liked it because for once I finally understood all the jokes. All of the movies they were making fun of are very well known good movies so it was easy to see where they were making fun of it. Perhaps someone could find it offensive if one of the movies they are joking about is your favorite. But this is the main purpose of a parody to cut up other films. I really enjoyed how they tied in so many different movies into the one. It was cooling seeing the doubles they picked to act as famous actors in all honesty they did a great job with portraying who they were pretending to be. I personal enjoy parodies for what they are over the top silliness that makes no sense other then to cut up other films.,7
Epic Movie,briancham1994,1 July 2020,This film changed my life,I have always had an interest in film but it was always a vague dream or hobby not a realistic pursuit. One day in 2010 I stumbled upon this film on TV and it changed my life. I realised "if this piece of crap really got made then maybe I have a chance". I then decided to actually get a degree in media studies. Thanks very much Friedberg and Seltzer!,5
Epic Movie,bourgeoismarc-1,26 January 2007,why do studios accept to make movies like this?!?,There is nothing original here whatsoever-same old big breast jokes oral sex jokes; sloppy tongue-kissing spoofing of movies not necessarily worth spoofing and using the same old actors (i.e. Adam Campbell) from other horrible spoofing movies. It is disappointing to see that actors who have received some acclaim from both critics and the public alike have starred in this-the worst movie ever made-worse than Grease 2. And only a few minutes longer than a regular TV show except without interesting commercials it is highway robbery to make anyone pay to see this half-baked movie where writers producers actors and directors have only put half an effort to do something that at least would be satisfactory. And half is giving them too much credit. Unfortunately for Kal Penn Jennifer Coolidge Faune A. Chambers and Crispin Glover (you waited for this movie to return to the big screen? where were you last couple of years? in detox?) I won't be running to the theatre any time soon to see one of their movies any time soon.Studio decision-makers have to take a stand against these movies-and so does the industry. Pre-teens teens and young adults have shown that they have interests in seeing well-written acted developed and intelligent movies. Don't take the easy way out to do these useless piece of junk.,1
Epic Movie,ghost_drum7,26 January 2007,Epic failure,It's a shame to see films that promise to parody the formulaic and over-constructed nature of "epic" films but fail and subsequently conform to what is now the "spoof" genre. In parodying said films they merely reconstruct the setting (poorly) i.e. Willy Wonka's chocolate river becomes poo. The references to pop culture are 1: over used 2: Poorly used 3: Irrelevant and not funny. It appears that the budget was spent on midgets and a dance choreographer (apparently it is funny when medieval knights pirates dwarfs and oompa loompas dance). The narrative is infantile and not remotely funny no imagination could possibly enjoy the pure nonsense of the characterization. Parody films are meant to parody and this one fails to come even close to funny it irreverence is pathetic not hilarious and the writers...well where to start with them.If you like watching pictures move and people talk this film is probably for you. If you like films that are intelligent in their parody and genuinely funny then stick to the Scary Movie catalogue. Even Date Movie was better than this�and that's saying something.This film trades on the pretension that it will be funny�it is not someone should report it to a fair trading body. I personally wonder what is more disturbing that people would enjoy this movie or that Hollywood thinks that people will enjoy it.,1
Epic Movie,Pancevac,15 August 2022,What is wrong with people?,How is it possible to give this movie a 1 star? For what it is it is a 10. You cannot pick to watch a parody and then expect Shawshank redemption.If you like parodies this is one of the best i laughed so hard.,10
Epic Movie,kxok630,27 February 2007,You're better off counting holes in the ceiling,In fact counting holes in the ceiling would be healthier for your brain cells than this. The ceiling's holes would show more creativity and humor than the script of this film and they would act better than the people in it too. I'd compare this thing to the foul smell of a rotten egg but it's worse than that. The talentless Friedberg & Seltzer are back from their Date Movie debacle with more trashy unfunny "spoofs". For example a bullet bounced off of Superman's eye in his movie; now the bullet pokes his eye out. Gee is that original and hilarious or what? Not a single joke works and the only surprise of this movie is that these two hacks keep getting funding to produce flop after flop.This is just so painfully bad. If you ever find a lost DVD of this movie somewhere leave it there. It's not worth the effort to pick it up.,1
